Uniform Crime Reporting Statistics - UCR Data Online,,,,,,,,,,,
http://www.ucrdatatool.gov/,,,,,,,,,,,
,,,,,,,,,,,
Estimated crime in Alabama,,,,,,,,,,,
,,,,,,,,,,,
,,National or state crime,,,,,,,,,
1996,1184000,3322,40,326,,1606,1350,74639,12781,54701,7157
1997,1187000,3299,47,371,,1403,1478,68193,12741,48984,6468
1998,1193000,2946,24,352,,1225,1345,60677,11169,43914,5594
1999,1185497,2785,44,354,,1044,1343,54539,9421,40458,4660
2000,1211537,2954,35,346,,1123,1450,60033,10665,43254,6114
2001,1227024,3117,32,409,,1142,1534,62830,11162,44925,6743
2002,1240663,3262,24,372,,1210,1656,71976,12722,49344,9910
2003,1248755,3400,22,367,,1168,1843,65867,11409,44807,9651
2004,1262124,3213,33,333,,944,1903,60525,10827,41078,8620
2005,1273278,3253,24,343,,1001,1885,61115,9792,42188,9135
2006,1285498,3608,21,353,,1144,2090,54247,8724,37784,7739
2007,1283388,3544,24,377,,1122,2021,52866,9089,37494,6283
2008,1288198,3510,26,363,,1085,2036,45944,9404,31424,5116
2009,1295178,3550,23,385,,1030,2112,47516,9244,33415,4857
2010,1363359,3603,25,377,,1065,2136,45667,8706,31681,5280
2011,1378129,3465,20,353,,994,2098,43874,8165,31240,4469
2012,1390090,3378,21,279,,1125,1953,43419,7653,31901,3865
2013,1408987,3585,32,366,508,934,2111,45266,7777,32928,4561
2014,1419561,3680,26,314,445,1107,2102,43297,7778,31640,3879
,,,,,,,,,,,
Estimated crime in Idaho,,,,,,,,,,,
,,,,,,,,,,,
,,National or state crime,,,,,,,,,
,,,,,,,,,,,
,,Violent crime,,,,,,Property crime,,,
,,,,,,,,,,,
Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft
1985,1005000,2360,22,192,,269,1877,36916,8917,26170,1829
1986,1003000,2232,32,201,,214,1785,39964,10065,28081,1818
1987,998000,2138,31,175,,242,1690,39342,9748,27923,1671
1988,999000,2345,36,179,,202,1928,37345,8691,26893,1761
1989,1014000,2582,26,236,,152,2168,37278,8843,26825,1610
1990,1006749,2776,27,275,,151,2323,38069,8187,28216,1666
1991,1039000,3016,19,300,,215,2482,40578,8582,30143,1853
1992,1067000,3003,37,339,,229,2398,39636,7934,30023,1679
1993,1099000,3097,32,388,,186,2491,39161,7350,29795,2016
1994,1133000,3238,40,316,,209,2673,42954,8147,32597,2210
1995,1163000,3745,48,330,,279,3088,47444,9069,35560,2815
1996,1189000,3177,43,313,,241,2580,44532,8431,33872,2229
1997,1210000,3107,39,350,,237,2481,44388,9175,32784,2429
1998,1229000,3468,36,386,,264,2782,42185,8518,31385,2282
1999,1251700,3066,25,417,,223,2401,36363,7641,26824,1898
2000,1293953,3267,16,384,,223,2644,37961,7330,28545,2086
2001,1320585,3211,30,425,,245,2511,38181,7507,28285,2389
2002,1343124,3419,36,497,,240,2646,39128,7441,29060,2627
2003,1367034,3362,26,535,,245,2556,40042,7837,29559,2646
2004,1395140,3452,31,594,,241,2586,38799,7671,28389,2739
2005,1429367,3670,35,577,,266,2792,38556,8066,27606,2884
2006,1466465,3666,35,611,,294,2726,35135,7545,25154,2436
2007,1499402,3841,49,607,,243,2942,34124,7131,24727,2266
2008,1523816,3680,23,579,,239,2839,31940,6748,23532,1660
2009,1545801,3805,24,575,,254,2952,31220,6682,23066,1472
2010,1571102,3464,22,533,,213,2696,31436,6513,23594,1329
2011,1583744,3202,35,444,,188,2535,32875,6915,24629,1331
2012,1595590,3348,30,495,,243,2580,31825,7240,23203,1382
2013,1612843,3471,29,516,674,220,2548,30230,6693,21999,1538
2014,1634464,3468,32,468,609,204,2623,30316,6428,22227,1661
,,,,,,,,,,,
Estimated crime in Illinois,,,,,,,,,,,
,,,,,,,,,,,
,,National or state crime,,,,,,,,,
,,,,,,,,,,,
,,Violent crime,,,,,,Property crime,,,
,,,,,,,,,,,
Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft
1985,11535000,82448,927,4529,,33120,43872,530205,131015,331030,68160
1986,11533000,93454,1023,4765,,37583,50083,548311,136306,339418,72587
1987,11582000,92216,967,4443,,36406,50400,535126,130147,342492,62487
1988,11544000,93557,991,4449,,36097,52020,555316,130292,355148,69876
1989,11658000,98611,1051,4161,,39138,54261,558803,125441,362556,70806
1990,11430602,110575,1182,4505,,45038,59850,567841,121506,372862,73473
1991,11543000,119955,1300,4615,,52653,61387,587868,129284,382942,75642
1992,11631000,113664,1322,4312,,47973,60057,556900,125306,359618,71976
1993,11697000,112260,1332,4046,,44584,62298,544869,118788,360730,65351
1994,11752000,112928,1378,3913,,43788,63849,548222,118116,363888,66218
1995,11830000,117836,1221,4313,,39139,73163,527572,108555,357143,61874
1996,11847000,105482,1179,4548,,33106,66649,524777,108185,358515,58077
1997,11896000,102476,1096,4415,,33123,63842,509113,103550,350140,55423
1998,12045000,97291,1008,4095,,29927,62261,487915,97792,337191,52932
1999,12128370,83621,939,4297,,26365,52020,463939,86317,320954,56668
2000,12419293,81196,898,3926,,25641,50731,445278,81850,313161,50267
2001,12520227,79270,982,4010,,24931,49347,434648,79158,306757,48733
2002,12586447,75759,961,4370,,25314,45114,430479,81440,304227,44812
2003,12649087,70376,895,4189,,23786,41506,415885,78345,295907,41633
2004,12712016,69365,780,4220,,22582,41783,403486,76088,287025,40373
2005,12765427,70496,770,4313,,23255,42158,394670,77635,277662,39373
2006,12831970,69498,780,4078,,23782,40858,387478,77259,272578,37641
2007,12852548,68528,752,4103,,23100,40573,377322,75524,267911,33887
2008,12901563,67780,790,4118,,24054,38818,378355,78968,266815,32572
2009,12910409,64185,773,3901,,22923,36588,353347,77850,248821,26676
2010,12841980,57132,704,3066,,20386,32976,349064,77472,242681,28911
2011,12859752,54523,781,3030,,20217,30495,344468,77719,237362,29387
2012,12868192,53556,770,3581,,19480,29725,332706,71100,235314,26292
2013,12890552,51956,722,3895,5340,17733,28161,296048,59093,216059,20896
2014,12880580,47663,685,3081,4159,15299,27520,267385,50008,199926,17451
,,,,,,,,,,,
Estimated crime in Indiana,,,,,,,,,,,
,,,,,,,,,,,
,,National or state crime,,,,,,,,,
,,,,,,,,,,,
,,Violent crime,,,,,,Property crime,,,
,,,,,,,,,,,
Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft
1985,5499000,17014,319,1318,,5065,10312,198220,50295,129861,18064
1986,5504000,16937,329,1424,,4954,10230,195233,48802,128404,18027
1987,5531000,18169,307,1609,,4901,11352,209695,52363,137722,19610
1988,5575000,21187,358,1731,,4963,14135,210177,52137,138335,19705
1989,5593000,22735,353,1804,,5671,14907,225592,54201,149514,21877
1990,5544159,26275,344,2103,,5619,18209,233376,52297,156741,24338
1991,5610000,28349,423,2318,,6506,19102,241930,54814,161039,26077
1992,5662000,28791,464,2398,,6921,19008,236584,53907,157181,25496
1993,5713000,27941,430,2234,,6845,18432,227149,48677,154016,24456
1994,5752000,30205,453,2046,,7490,20216,233975,48921,160043,25011
1995,5803000,30451,466,1930,,7844,20211,238317,47676,163618,27023
1996,5841000,31366,420,1992,,7249,21705,231376,45782,160777,24817
1997,5864000,30179,430,1928,,7763,20058,231723,48182,158442,25099
1998,5899000,25423,454,1952,,6561,16456,220529,46552,152790,21187
1999,5942901,22261,391,1607,,6496,13767,201547,42463,138794,20290
2000,6080485,21230,352,1759,,6282,12837,206905,41108,144707,21090
2001,6126743,22734,413,1716,,7171,13434,211548,42758,147291,21499
2002,6156913,22001,362,1843,,6612,13184,208965,42605,146073,20287
2003,6199571,21842,338,1720,,6401,13383,208039,41582,145686,20771
2004,6226537,20294,316,1803,,6373,11802,211929,42168,148670,21091
2005,6266019,20302,356,1856,,6809,11281,216778,43756,151278,21744
2006,6313520,20303,361,1811,,7175,10956,217783,45538,150655,21590
2007,6345289,21310,350,1738,,7845,11377,213887,46485,147999,19403
2008,6376792,21525,322,1711,,7580,11912,213639,48805,147334,17500
2009,6423113,21455,312,1621,,7347,12175,199907,48880,137190,13837
2010,6490622,20983,268,1760,,6559,12396,199274,48570,137204,13500
2011,6516353,21619,306,1758,,6977,12578,206016,50571,140630,14815
2012,6537782,22544,307,1661,,6601,13975,197994,47689,136668,13637
2013,6570713,23627,357,1623,2241,7114,13915,187472,42754,130534,14184
2014,6596855,24099,330,1615,2186,6897,14686,174776,36893,124022,13861
,,,,,,,,,,,
Estimated crime in Iowa,,,,,,,,,,,
,,,,,,,,,,,
,,National or state crime,,,,,,,,,
,,,,,,,,,,,
,,Violent crime,,,,,,Property crime,,,
,,,,,,,,,,,
Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft
1985,2884000,6106,55,363,,1187,4501,107607,26349,76835,4423
1986,2851000,6703,51,356,,1197,5099,111633,27255,79864,4514
1987,2834000,6553,59,337,,1025,5132,110781,26010,80489,4282
1988,2834000,7279,47,446,,1132,5654,108254,24211,79447,4596
1989,2840000,7563,54,459,,1108,5942,108349,24052,79801,4496
1990,2776755,8321,54,510,,1089,6668,105550,22448,78384,4718
1991,2795000,8477,57,583,,1257,6580,107069,23267,79030,4772
1992,2812000,7816,44,528,,1113,6131,103459,21197,77788,4474
1993,2814000,9159,66,686,,1517,6890,99080,20562,73148,5370
1994,2829000,8914,47,666,,1327,6874,94475,18872,70507,5096
1995,2842000,10071,51,619,,1507,7894,106504,21527,78645,6332
1996,2852000,7771,53,561,,1286,5871,96296,18954,71893,5449
1997,2852000,8841,52,579,,1593,6617,99986,22003,71301,6682
1998,2862000,8916,54,728,,1456,6678,91272,19282,66016,5974
1999,2869413,8034,43,780,,1051,6160,84463,17012,62316,5135
2000,2926324,7796,46,676,,1071,6003,86834,16342,65118,5374
2001,2931967,7865,50,649,,1154,6012,88634,16885,66244,5505
2002,2935840,8388,44,797,,1169,6378,92877,18643,68411,5823
2003,2941976,8175,50,796,,1131,6198,87554,17515,64400,5639
2004,2952904,8499,44,782,,1160,6513,85775,17928,62214,5633
2005,2965524,8697,40,847,,1153,6657,84370,18147,60723,5500
2006,2982085,8521,55,871,,1309,6286,84202,18160,60998,5044
2007,2988046,8970,39,970,,1328,6633,79133,17176,57018,4939
2008,3002555,8651,77,937,,1249,6388,73273,16598,52299,4376
2009,3007856,8485,38,890,,1201,6356,70080,16419,49757,3904
2010,3050202,8191,38,883,,1012,6258,68740,16746,48194,3800
2011,3064097,7883,44,866,,824,6149,72043,17573,50472,3998
2012,3075039,8167,49,901,,962,6255,70357,17201,49116,4040
2013,3092341,8443,41,873,1133,937,6332,67976,15918,47803,4255
2014,3107126,8497,60,828,1128,1045,6264,65056,14428,46477,4151
,,,,,,,,,,,
Estimated crime in Kansas,,,,,,,,,,,
,,,,,,,,,,,
,,National or state crime,,,,,,,,,
,,,,,,,,,,,
,,Violent crime,,,,,,Property crime,,,
,,,,,,,,,,,
Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft
1985,2450000,8716,121,719,,1929,5947,98474,25740,67433,5301
1986,2461000,9076,108,810,,1958,6200,109607,29229,74029,6349
1987,2476000,8932,110,808,,2032,5982,112488,28177,78043,6268
1988,2487000,9083,85,779,,2136,6083,112280,29321,76927,6032
1989,2513000,10073,138,917,,2508,6510,115146,29871,77802,7473
1990,2477574,11093,98,1002,,2914,7079,117571,28901,80361,8309
1991,2495000,12465,153,1118,,3453,7741,125616,32601,84258,8757
1992,2523000,12888,151,1042,,3277,8418,121334,32639,80526,8169
1993,2531000,12564,161,1016,,3128,8259,113360,28655,76538,8167
1994,2554000,11314,170,1055,,2940,7149,112477,28635,75459,8383
1995,2565000,10792,159,938,,2775,6920,114558,27404,78855,8299
1996,2572000,10642,170,1096,,2476,6900,109772,25239,78145,6388
1997,2595000,11151,150,1179,,2535,7287,122553,24292,91823,6438
1998,2629000,10972,173,1128,,2287,7384,117114,24984,85329,6801
1999,2654052,10159,160,1065,,2047,6887,107644,21874,79722,6048
2000,2688418,10470,169,1022,,2048,7231,108057,21484,80077,6496
2001,2702125,10909,92,945,,2423,7449,105537,20514,77038,7985
2002,2711769,10229,78,1035,,2165,6951,100768,19679,73877,7212
2003,2724786,10831,125,1085,,2247,7374,109276,21973,79471,7832
2004,2733697,10330,122,1142,,1812,7254,109771,20146,81115,8510
2005,2748172,10701,101,1098,,1795,7707,104588,19028,76222,9338
2006,2764075,11960,125,1279,,1878,8678,104260,20086,75450,8724
2007,2775997,12730,106,1287,,2022,9315,102961,20461,73900,8600
2008,2802134,11554,113,1226,,1681,8534,94882,19651,67826,7405
2009,2818747,11460,125,1179,,1786,8370,90930,19473,65499,5958
2010,2859143,10602,97,1146,,1538,7821,89109,19315,63774,6020
2011,2870386,10209,111,1122,,1448,7528,88655,18712,63259,6684
2012,2885398,10292,85,1105,,1493,7609,91066,18874,65413,6779
2013,2895801,9928,117,1003,1295,1339,7177,85704,17476,61557,6671
2014,2904021,10123,91,1075,1411,1362,7259,79431,15828,56697,6906
,,,,,,,,,,,
Estimated crime in Kentucky,,,,,,,,,,,
,,,,,,,,,,,
,,National or state crime,,,,,,,,,
,,,,,,,,,,,
,,Violent crime,,,,,,Property crime,,,
,,,,,,,,,,,
Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft
1985,3726000,11384,256,806,,2821,7501,98428,28739,62491,7198
1986,3728000,12467,248,860,,3076,8283,102810,30725,64882,7203
1987,3727000,12589,280,781,,3361,8167,109284,31571,70532,7181
1988,3721000,12284,229,835,,2764,8456,104362,30747,66711,6904
1989,3727000,13302,293,917,,2836,9256,110328,30526,71611,8191
1990,3685296,14386,264,1068,,2545,10509,107208,28264,71594,7350
1991,3713000,16262,253,1315,,3084,11610,108430,29576,70885,7969
1992,3755000,20107,216,1209,,3273,15409,104692,27378,69186,8128
1993,3789000,17530,249,1301,,3425,12555,105979,28041,69745,8193
1994,3827000,16991,244,1350,,3595,11802,110725,28718,73449,8558
1995,3860000,14079,276,1231,,4001,8571,115298,28389,76906,10003
1996,3884000,12448,228,1230,,3643,7347,110531,26736,73653,10142
1997,3908000,12386,228,1304,,3546,7308,109819,26638,73487,9694
1998,3936000,12909,237,1107,,3468,8097,109721,27998,71971,9752
1999,3960825,12212,203,1148,,3104,7757,104768,25180,70719,8869
2000,4041769,11903,193,1091,,3256,7363,107723,25308,73141,9274
2001,4068816,10510,181,1051,,3269,6009,107356,26964,71448,8944
2002,4089822,11101,191,1087,,3131,6692,108590,26891,72378,9321
2003,4118189,10232,181,1124,,3224,5703,103370,26034,69083,8253
2004,4141835,10152,236,1238,,3268,5410,105209,25902,70535,8772
2005,4172608,11134,190,1421,,3690,5833,105608,26458,70354,8796
2006,4206074,11361,173,1312,,3850,6026,109428,27867,72197,9364
2007,4241474,12329,206,1365,,4068,6690,107987,27820,71489,8678
2008,4269245,12690,201,1457,,4080,6952,114492,29556,77279,7657
2009,4314113,11000,184,1531,,3642,5643,108914,29880,72938,6096
2010,4347223,10604,188,1438,,3748,5230,111170,30443,74488,6239
2011,4366814,10465,151,1499,,3705,5110,119037,32750,79586,6701
2012,4379730,9852,201,1312,,3547,4792,112800,29877,76199,6724
2013,4399583,9280,172,951,1646,3247,4215,104448,26331,72048,6069
2014,4413457,9340,160,883,1440,3336,4404,99166,23244,69604,6318
,,,,,,,,,,,
Estimated crime in Louisiana,,,,,,,,,,,
,,,,,,,,,,,
,,National or state crime,,,,,,,,,
,,,,,,,,,,,
,,Violent crime,,,,,,Property crime,,,
,,,,,,,,,,,
Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft
1985,4481000,31108,487,1782,,8526,20313,218195,59326,141739,17130
1986,4501000,34128,575,1806,,10071,21676,239444,65751,153818,19875
1987,4461000,30916,496,1600,,7987,20833,231090,64441,148247,18402
1988,4420000,31711,512,1702,,9238,20259,222913,63843,139141,19929
1989,4382000,34257,653,1675,,10397,21532,239235,64184,152209,22842
1990,4219973,37914,724,1781,,11387,24022,235822,60677,149752,25393
1991,4252000,40438,720,1738,,11860,26120,232732,60017,148334,24381
1992,4287000,42209,747,1813,,11636,28013,238438,58574,152938,26926
1993,4295000,45600,874,1817,,12182,30727,248461,58768,163334,26359
1994,4315000,42369,856,1923,,11530,28060,245488,55188,164081,26219
1995,4342000,43741,740,1855,,11662,29484,246132,53481,166667,25984
1996,4351000,40426,762,1805,,12036,25823,257130,56379,173271,27480
1997,4352000,37248,682,1799,,10407,24360,243423,53935,163114,26374
1998,4369000,34057,560,1609,,8651,23237,232378,51210,157507,23661
1999,4372035,32033,468,1448,,7591,22526,219219,47775,149749,21695
2000,4468976,30440,560,1497,,7532,20851,211904,46289,144345,21270
2001,4470368,30678,501,1403,,7864,20910,207693,46451,139555,21687
2002,4476192,29690,593,1529,,7123,20445,198838,45350,133302,20186
2003,4493665,28622,584,1601,,7008,19429,193698,44572,129471,19655
2004,4506685,28844,574,1616,,6564,20090,199153,45359,134080,19714
2005,4507331,26889,450,1421,,5337,19681,166611,39382,112840,14389
2006,4287768,30923,555,1587,,5928,22853,174975,46703,112605,15667
2007,4293204,31789,625,1427,,6316,23421,180516,46932,118291,15293
2008,4410796,29613,544,1250,,6241,21578,171179,45524,112091,13564
2009,4492076,28878,529,1351,,6150,20848,172619,46928,114102,11589
2010,4545343,25241,500,1230,,5297,18214,165667,45437,110260,9970
2011,4574766,25373,506,1262,,5235,18370,168529,46242,113174,9113
2012,4602134,22839,489,1155,,5458,15737,162673,42037,112764,7872
2013,4629284,24127,494,1248,1763,5539,16331,165679,41214,115300,9165
2014,4649676,23934,477,992,1375,5695,16387,160824,38337,112596,9891
,,,,,,,,,,,
Estimated crime in Maine,,,,,,,,,,,
,,,,,,,,,,,
,,National or state crime,,,,,,,,,
,,,,,,,,,,,
,,Violent crime,,,,,,Property crime,,,
,,,,,,,,,,,
Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft
1985,1164000,1950,28,167,,284,1471,40789,10607,28260,1922
1986,1174000,1726,23,174,,328,1201,38909,9433,27548,1928
1987,1187000,1806,30,186,,304,1286,40122,9148,28916,2058
1988,1206000,1898,37,224,,311,1326,41249,9852,28928,2469
1989,1222000,1676,39,229,,293,1115,42116,9810,30067,2239
1990,1227928,1759,30,242,,308,1179,43647,10106,31372,2169
1991,1235000,1631,15,270,,280,1066,44900,11146,31737,2017
1992,1235000,1616,21,294,,288,1013,41900,10156,29966,1778
1993,1239000,1558,20,329,,264,945,37519,8909,26945,1665
1994,1240000,1611,28,318,,278,987,38971,8938,28257,1776
1995,1241000,1631,25,265,,334,1007,39132,9015,28444,1673
1996,1243000,1553,25,260,,292,976,40636,9303,29557,1776
1997,1242000,1500,25,254,,257,964,37396,8241,27513,1642
1998,1244000,1566,26,225,,263,1052,36261,8295,26457,1509
1999,1253040,1404,25,239,,243,897,34618,7532,25392,1694
2000,1274923,1397,15,320,,247,815,32003,6775,23906,1322
2001,1284470,1435,19,326,,264,826,33154,6898,24585,1671
2002,1294894,1396,14,377,,270,735,32985,6965,24591,1429
2003,1309205,1422,16,354,,289,763,32078,6579,24043,1456
2004,1314985,1364,18,315,,289,742,31740,6341,24096,1303
2005,1318220,1483,19,326,,323,815,31889,6323,24218,1348
2006,1321574,1533,23,341,,383,786,33658,6846,25465,1347
2007,1317207,1565,20,392,,349,804,32249,6745,24228,1276
2008,1316456,1572,31,379,,333,829,32433,6559,24695,1179
2009,1318301,1580,26,375,,399,780,31706,6729,23955,1022
2010,1327379,1621,24,389,,412,796,32900,7364,24547,989
2011,1328544,1638,26,394,,370,848,33829,7865,24886,1078
2012,1328501,1626,26,372,,420,808,33398,7476,24931,991
2013,1328702,1761,24,366,495,335,907,30454,6480,23063,911
2014,1330089,1700,21,360,485,304,890,26421,5030,20592,799
,,,,,,,,,,,
Estimated crime in Maryland,,,,,,,,,,,
,,,,,,,,,,,
,,National or state crime,,,,,,,,,
,,,,,,,,,,,
,,Violent crime,,,,,,Property crime,,,
,,,,,,,,,,,
Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft
1985,4392000,36655,348,1700,,13272,21335,199318,52995,126077,20246
1986,4463000,37177,401,1944,,13569,21263,212831,55593,132904,24334
1987,4535000,34820,436,1795,,13164,19425,213589,52718,134485,26386
1988,4644000,37466,449,1721,,13994,21302,227457,54735,141509,31213
1989,4694000,40152,544,1783,,15589,22236,220955,52735,137043,31177
1990,4781468,43940,552,2185,,17394,23809,234842,53549,147407,33886
1991,4860000,46469,569,2229,,19783,23888,255299,56258,163524,35517
1992,4908000,49085,596,2278,,21054,25157,256418,55520,165244,35654
1993,4965000,49540,632,2185,,21582,25141,253647,56246,163471,33930
1994,5006000,47457,579,2035,,20147,24696,259039,52234,168608,38197
1995,5042000,49757,596,2130,,21334,25697,267625,53320,178126,36179
1996,5072000,47230,588,1905,,19944,24793,260231,50331,173817,36083
1997,5094000,43127,502,1814,,17157,23654,244842,47918,166256,30668
1998,5135000,40903,513,1714,,15339,23337,234624,47393,159019,28212
1999,5171634,38447,465,1551,,13636,22795,215973,43230,147296,25447
2000,5296486,41663,430,1543,,13560,26130,213422,39426,145423,28573
2001,5386079,42088,446,1449,,13525,26668,219512,41553,145934,32025
2002,5450525,42015,513,1370,,13417,26715,217105,39765,143320,34020
2003,5512310,38778,525,1358,,13302,23593,209418,38641,134372,36405
2004,5561332,38961,521,1317,,12772,24351,202474,36704,129888,35882
2005,5589599,39369,552,1266,,14378,23173,198483,35922,128491,34070
2006,5615727,38111,546,1178,,14376,22011,195484,37459,127502,30523
2007,5618344,36063,554,1179,,13258,21072,192796,37095,127308,28393
2008,5633597,35393,493,1127,,13203,20570,198165,38849,133983,25333
2009,5699478,33625,440,1156,,12007,20022,182295,36905,125771,19619
2010,5785681,31607,426,1228,,11054,18899,173309,36704,118578,18027
2011,5839572,28817,399,1200,,10342,16876,166846,35823,114951,16072
2012,5884868,28086,373,1237,,10173,16303,162309,33803,113550,14956
2013,5938737,28235,384,1179,1679,10048,16124,157918,31950,112551,13417
2014,5976407,26661,365,1144,1619,9544,15133,149859,28012,108745,13102
,,,,,,,,,,,
Estimated crime in Massachusetts,,,,,,,,,,,
,,,,,,,,,,,
,,National or state crime,,,,,,,,,
,,,,,,,,,,,
,,Violent crime,,,,,,Property crime,,,
,,,,,,,,,,,
Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft
1985,5822000,31334,202,1734,,10974,18424,245665,65231,130088,50346
1986,5832000,32476,208,1731,,11239,19298,242989,62455,127668,52866
1987,5855000,33060,173,1868,,10379,20640,244105,62056,127939,54110
1988,5871000,36376,208,1876,,10352,23940,256639,62307,141933,52399
1989,5913000,39912,254,1881,,11980,25797,263780,63004,146925,53851
1990,6016425,44300,243,2030,,13062,28965,274442,66942,151933,55567
1991,5996000,44138,249,1926,,11669,30294,274990,69977,149930,55083
1992,5998000,46727,214,2166,,11059,33288,253344,64318,141610,47416
1993,6012000,48393,233,2006,,10563,35591,245831,60220,136548,49063
1994,6041000,42749,214,1825,,10160,30550,225532,53222,129962,42348
1995,6074000,41739,217,1759,,9137,30626,221971,49669,135586,36716
1996,6092000,39122,157,1767,,7778,29420,194636,42896,119562,32178
1997,6118000,39411,119,1647,,6676,30969,185437,40491,115494,29452
1998,6147000,38192,124,1687,,5938,30443,173011,37333,109275,26403
1999,6175169,34023,122,1663,,5931,26307,167437,32964,108845,25628
2000,6349097,30230,125,1696,,5815,22594,161901,30600,105425,25876
2001,6401164,30585,143,1856,,6476,22110,167079,32430,106821,27828
2002,6421800,31137,173,1777,,7169,22018,167753,33243,107922,26588
2003,6420357,30377,140,1848,,8011,20378,164543,34963,104069,25511
2004,6407382,29489,171,1794,,7484,20040,158150,34497,101605,22048
2005,6433367,29644,178,1751,,7837,19878,151727,34728,98079,18920
2006,6437193,32217,188,1771,,8080,22178,153943,35243,100725,17975
2007,6449755,28487,187,1643,,7021,19636,154743,35767,103925,15051
2008,6497967,30137,166,1751,,7077,21143,155919,36251,106913,12755
2009,6593587,30503,173,1734,,7467,21129,153178,34515,106799,11864
2010,6555466,30737,214,1784,,6897,21842,154496,37903,105124,11469
2011,6607003,28232,184,1654,,6768,19626,148829,36403,101644,10782
2012,6645303,27047,121,1650,,6555,18721,143325,34635,99453,9237
2013,6708874,27264,138,1722,2303,6705,18118,137274,30716,97437,9121
2014,6745408,26399,132,1629,2180,6036,18051,125267,24964,92043,8260
,,,,,,,,,,,
Estimated crime in Michigan,,,,,,,,,,,
,,,,,,,,,,,
,,National or state crime,,,,,,,,,
,,,,,,,,,,,
,,Violent crime,,,,,,Property crime,,,
,,,,,,,,,,,
Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft
1985,9088000,66714,1018,6140,,26572,32984,511852,138792,297827,75233
1986,9145000,73517,1032,6167,,27550,38768,520127,138040,308894,73193
1987,9200000,71772,1124,6184,,25442,39022,522254,133602,319470,69182
1988,9300000,68980,1009,6462,,22424,39085,496867,122254,305693,68920
1989,9273000,65760,993,6624,,20616,37527,487682,113579,307096,67007
1990,9295297,73468,971,7209,,21752,43536,483764,106275,311153,66336
1991,9368000,75232,1009,7372,,22790,44061,499781,111126,324985,63670
1992,9437000,72672,938,7550,,20902,43282,456800,98257,299486,59057
1993,9478000,75021,933,6740,,22601,44747,441767,93143,290333,58291
1994,9496000,72751,927,6720,,21733,43371,444325,91849,290172,62304
1995,9549000,65680,808,5917,,17885,41070,429223,86872,280712,61639
1996,9594000,60951,722,5466,,16907,37856,430020,85908,276909,67203
1997,9774000,57663,759,5070,,14934,36900,422916,80726,276863,65327
1998,9817000,60947,721,4946,,15293,39987,398773,82249,258186,58338
1999,9863775,56709,695,4849,,14103,37062,369887,76736,236351,56800
2000,9938444,55159,669,5025,,13712,35753,353297,69790,227783,55724
2001,10006266,55424,672,5264,,12937,36551,352353,72038,226708,53607
2002,10043221,54306,678,5364,,11847,36417,335060,70970,214367,49723
2003,10082364,51550,612,5470,,11254,34214,330565,68316,208538,53711
2004,10104206,49737,643,5482,,11336,32276,309805,64233,194988,50584
2005,10100833,55936,629,5199,,13348,36760,312892,70527,194090,48275
2006,10095643,56981,721,5347,,14229,36684,325594,76313,199183,50098
2007,10071822,53765,661,4592,,13365,35147,308550,75273,191289,41988
2008,10003422,51512,554,4507,,13246,33205,295100,74787,184558,35755
2009,9969727,49825,623,4524,,12427,32251,284019,76046,178628,29345
2010,9877143,48693,580,4733,,11522,31858,271501,74345,169748,27408
2011,9876801,43731,617,4344,,10263,28507,251329,69755,156666,24908
2012,9882519,44962,701,4635,,10423,29203,249249,65560,158609,25080
2013,9898193,44757,625,4506,6785,10093,27254,230135,56256,149794,24085
